Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/05 14:42,5466,80D3DCE80,241704,813089B10,2153.71,Euro,2153.71,Euro,Cheque,0
2022/09/09 02:48,113060,80804DE10,221279,8102C0640,25.43,Euro,25.43,Euro,Wire,0
2022/09/04 17:19,11808,809AB6C40,111974,80C473770,1551290.67,Yen,1551290.67,Yen,ACH,0
2022/09/01 13:42,13184,804DA5B20,112064,804C3BBF0,5667.85,Rupee,5667.85,Rupee,Credit Card,0
2022/09/09 00:52,11296,80090EBF0,4242,8014536A0,3425.03,US Dollar,3425.03,US Dollar,Credit Card,0
2022/09/04 14:16,17327,806F477E0,133826,810EE8FF0,1458.54,US Dollar,1458.54,US Dollar,Credit Card,0
2022/09/01 12:05,113798,80D93B870,113798,80D93B870,12.33,US Dollar,12.33,US Dollar,Reinvestment,0
2022/09/10 07:55,130169,813132090,6276,814079230,1698.38,US Dollar,1698.38,US Dollar,Cheque,0
2022/09/10 07:33,11405,80161CF60,4766,8100B2D00,3548.14,US Dollar,3548.14,US Dollar,Cheque,0
2022/09/06 15:34,11157,8007D5170,15768,80625C0B0,39.0,US Dollar,39.0,US Dollar,Credit Card,0
2022/09/09 11:08,29089,8074B6250,11974,809FE9910,519.78,US Dollar,519.78,US Dollar,Credit Card,0
2022/09/08 21:45,2454,801000980,116214,80A4D10E0,1201.55,US Dollar,1201.55,US Dollar,Cash,0
2022/09/02 07:44,70,1004286A8,26580,803A062B0,13089884.4,Euro,13089884.4,Euro,Cash,0
2022/09/02 23:12,1024,8009AE930,23,800D89BB0,111.32,Euro,111.32,Euro,Cheque,0
2022/09/09 15:39,17120,806586B40,219656,8074B1D00,32638339.47,Ruble,32638339.47,Ruble,Cheque,0
2022/09/09 03:14,1420,800A70E10,11471,800AD10D0,9301.46,US Dollar,9301.46,US Dollar,Cheque,0
2022/09/08 06:43,21387,8017F9A40,16941,808A56F40,38000.36,Euro,38000.36,Euro,ACH,0
2022/09/02 06:27,54348,8141184A1,153502,814375BF1,5.184331,Bitcoin,5.184331,Bitcoin,Bitcoin,0
2022/09/04 21:02,238151,8104957C0,213580,81303EEF0,856.81,US Dollar,856.81,US Dollar,Credit Card,0
2022/09/03 00:29,33727,80C940020,28,8000B60E0,1824.32,Mexican Peso,1824.32,Mexican Peso,Credit Card,0
2022/09/09 10:42,22732,80A1AE600,16031,80AC06970,3147093.62,US Dollar,3147093.62,US Dollar,Cheque,0
2022/09/02 15:50,116843,80630E410,16927,8066567F0,8425627.39,Ruble,8425627.39,Ruble,Wire,0
2022/09/09 08:45,17729,80485FBA0,1292,806E96100,372.28,US Dollar,372.28,US Dollar,ACH,0
2022/09/01 22:20,10344,807F3D840,10344,807F3D840,36970.77,US Dollar,36970.77,US Dollar,Reinvestment,0
2022/09/01 13:59,112,80E9FB8C0,112,80E9FB8C0,15.31,Swiss Franc,15.31,Swiss Franc,Reinvestment,0
2022/09/01 00:09,9587,8047B35C0,9587,8047B35C0,74.94,Yuan,74.94,Yuan,Reinvestment,0
2022/09/01 00:25,27755,80A5C0CE0,228101,80A615BB0,10784.48,Australian Dollar,10784.48,Australian Dollar,Cheque,0
2022/09/01 14:20,14549,80244C280,213580,809E92AE0,957.83,US Dollar,957.83,US Dollar,Cheque,0
2022/09/02 05:34,12,8017EF790,135490,8148DB970,19199.83,US Dollar,19199.83,US Dollar,Cheque,0
2022/09/07 02:09,12963,801AE5AD0,30850,80BC81080,26557.82,Euro,26557.82,Euro,Cheque,0
2022/09/07 14:41,211,80A106FD0,228009,80A40E8B0,132.99,Australian Dollar,132.99,Australian Dollar,ACH,0
2022/09/09 18:24,70,100428660,120766,80CD91150,71.75,US Dollar,71.75,US Dollar,Credit Card,0
2022/09/01 00:08,36091,8081EE400,36091,8081EE400,15977.28,US Dollar,15977.28,US Dollar,Reinvestment,0
2022/09/01 00:07,13969,8054E5720,13969,8054E5720,1909882.66,Rupee,1909882.66,Rupee,Reinvestment,0
2022/09/02 09:24,2439,802BDFC80,215266,8075653B0,500.93,US Dollar,500.93,US Dollar,ACH,0
2022/09/04 19:45,120292,80839C510,220504,808927F20,1477.3,UK Pound,1477.3,UK Pound,Credit Card,0
2022/09/09 10:15,315604,80DA7D040,234347,80DAA12D0,317.74,US Dollar,317.74,US Dollar,Cheque,0
2022/09/08 07:34,21381,8036EFC60,9571,807FC2CA0,18036.52,Yuan,18036.52,Yuan,Cheque,0
2022/09/08 23:57,9371,8070E5960,130596,80CF9DAC0,8315.69,US Dollar,8315.69,US Dollar,ACH,0
2022/09/09 21:14,12,801CB1850,16847,802D20100,500.66,Euro,500.66,Euro,ACH,0
2022/09/01 00:09,2454,801241270,2454,801241270,716379.49,US Dollar,716379.49,US Dollar,Reinvestment,0
2022/09/01 00:14,12019,8145C6F00,12019,8145C6F00,6766.21,Yen,6766.21,Yen,Reinvestment,0
2022/09/02 20:56,1267,800E14BA0,4,802141C90,22852.72,Yuan,22852.72,Yuan,Credit Card,0
2022/09/01 04:38,213,80C177860,27,80C7E68D0,95561.29,Mexican Peso,95561.29,Mexican Peso,Cheque,0
2022/09/05 22:33,110057,803F6DE70,210261,803DCAEC0,16540854.85,Yen,16540854.85,Yen,Cheque,0
2022/09/10 09:45,10,8003B5DC0,1467,800B16C80,2071.62,US Dollar,2071.62,US Dollar,ACH,0
2022/09/09 08:19,310240,805BB28B0,70,100428660,221.49,US Dollar,221.49,US Dollar,Cash,0
2022/09/07 18:23,15010,802700D10,17610,808C47C00,382.31,Euro,382.31,Euro,ACH,0
2022/09/09 11:41,3,802F9AE30,19705,80AAB8930,815524.1,Yuan,815524.1,Yuan,Cheque,0
2022/09/02 00:39,114202,805976090,115784,805DC3250,174077.93,Rupee,174077.93,Rupee,Cheque,0
2022/09/01 05:34,217496,8065357E0,217496,8065357E0,232447.24,Ruble,232447.24,Ruble,Reinvestment,0
2022/09/02 08:19,1674,800EFAF20,1588,803422D80,34821.6,US Dollar,34821.6,US Dollar,ACH,0
2022/09/09 09:58,11402,80472A070,10060,80E20FCD0,26194.38,Yen,26194.38,Yen,Cash,0
2022/09/09 08:30,1916,801F04050,5328,805264AF0,25176.39,Euro,25176.39,Euro,Cheque,0
2022/09/04 22:59,6129,807F53B40,2947,80C62A890,192076.58,US Dollar,192076.58,US Dollar,Cheque,0
2022/09/07 07:23,22345,8011B1800,2947,809F8CA90,12335.45,US Dollar,12335.45,US Dollar,Credit Card,0
2022/09/09 11:56,10,8012DFC10,3144,807811270,2388.35,US Dollar,2388.35,US Dollar,ACH,0
2022/09/02 07:52,10,8002C8950,1047,8011BA5B0,2373.76,US Dollar,2373.76,US Dollar,Cheque,0
2022/09/06 01:06,112,80E4E98D0,137218,80E5A8070,12188.19,Swiss Franc,12188.19,Swiss Franc,Credit Card,0
2022/09/10 03:50,1362,8023CBD20,15085,808A34550,376.71,US Dollar,376.71,US Dollar,Cheque,0
2022/09/01 02:11,21550,809350B30,21550,809350B30,19.96,US Dollar,19.96,US Dollar,Reinvestment,0
2022/09/10 12:13,131086,80C1D5C40,1132,80C6E13B0,3340.9,Mexican Peso,3340.9,Mexican Peso,Cheque,0
2022/09/01 01:09,312169,80C470090,19925,80C44E0C0,0.02,Yen,0.02,Yen,Cheque,0
2022/09/02 09:20,7,807DF0870,22541,808A9D020,2490.64,UK Pound,2490.64,UK Pound,Cheque,0
2022/09/07 00:23,26,807F86990,220572,8083AA9E0,18.51,UK Pound,18.51,UK Pound,Credit Card,0
2022/09/09 07:02,31822,800A82110,1068,800A824C0,320.4,US Dollar,320.4,US Dollar,ACH,0
2022/09/02 10:57,20,80366BD80,18196,80366EB80,14036.95,Yuan,14036.95,Yuan,ACH,0
2022/09/02 22:33,70,1004286A8,211164,80B31B610,86.38,Euro,86.38,Euro,Cheque,0
2022/09/05 03:57,15730,806A9A440,137335,81144BD90,813.58,US Dollar,813.58,US Dollar,Cheque,0
2022/09/01 04:33,218885,80C542AA0,23842,8109FBFC0,1361.96,US Dollar,1361.96,US Dollar,Cheque,0
2022/09/07 15:52,22164,800DB2CF0,231490,81382DF30,41.63,US Dollar,41.63,US Dollar,Cash,0
2022/09/02 07:52,4766,806A8D770,13264,806A8E4B0,107291.19,US Dollar,107291.19,US Dollar,ACH,0
2022/09/10 02:02,70,1004288E8,28,80C204200,5535.37,Mexican Peso,5535.37,Mexican Peso,Cheque,0
2022/09/07 04:17,13345,8014EA710,27365,80ABD3F80,105.5,Euro,105.5,Euro,Credit Card,0
2022/09/01 00:14,23842,8018A2170,23842,8018A2170,22.03,US Dollar,22.03,US Dollar,Reinvestment,0
2022/09/04 07:20,110603,808E04EA0,221332,80AAC6FC0,2917.32,US Dollar,2917.32,US Dollar,Cheque,0
2022/09/09 06:18,21550,802000490,21749,8022B80F0,203.78,Euro,203.78,Euro,Cheque,0
2022/09/06 03:25,39279,81147FFF0,111425,812FA2270,28789.65,US Dollar,28789.65,US Dollar,Credit Card,0
2022/09/08 20:58,113304,805CB3010,13078,805CAE700,711409.19,Rupee,711409.19,Rupee,ACH,0
2022/09/09 07:18,15,800077AA0,15,803840580,1846469.11,Yen,1846469.11,Yen,Cheque,0
2022/09/09 11:14,5,807EFE1A0,220572,807FB8C50,438.65,UK Pound,438.65,UK Pound,ACH,0
2022/09/07 02:13,12,8006F8AC0,8595,8034AD610,464.88,US Dollar,464.88,US Dollar,Credit Card,0
2022/09/08 19:53,1501,8014A6AA0,1547,801C95950,126.46,Euro,126.46,Euro,Cheque,0
2022/09/02 02:15,33739,80C687A50,34032,80C99F8E0,27326.91,Mexican Peso,27326.91,Mexican Peso,Cheque,0
2022/09/01 09:36,46537,811BAE490,10642,81261F6B0,1231.57,US Dollar,1231.57,US Dollar,Cheque,0
2022/09/07 14:52,6,80A0FA180,6,80A8419F0,71.68,Australian Dollar,71.68,Australian Dollar,Cheque,0
2022/09/01 00:48,13083,813F19220,13083,813F19220,19.88,Euro,19.88,Euro,Reinvestment,0
2022/09/01 18:31,20,8001ACFF0,20,8001ACFF0,80334.74,Euro,80334.74,Euro,Reinvestment,0
2022/09/06 00:15,11107,803C6CB80,16163,8037219C0,77.93,US Dollar,77.93,US Dollar,Credit Card,0
2022/09/08 18:16,213005,804C76670,13154,8055EC280,2283.41,Rupee,2283.41,Rupee,Credit Card,0
2022/09/02 00:10,1601,806633800,23537,801627DF0,0.64,US Dollar,0.64,US Dollar,Credit Card,0
2022/09/02 13:03,1241,800E72030,26024,8056CA5D0,1.91,US Dollar,1.91,US Dollar,Credit Card,0
2022/09/09 15:05,254595,813DFC191,153827,8142B8871,0.262155,Bitcoin,0.262155,Bitcoin,Bitcoin,0
2022/09/05 00:06,43049,81083A450,1198,8108824E0,3441.52,Shekel,3441.52,Shekel,Credit Card,0
2022/09/09 09:51,70,100428660,211075,80C0D53D0,6354.15,US Dollar,6354.15,US Dollar,Cheque,0
2022/09/02 00:18,35598,8100228D0,1,810020BE0,405.99,US Dollar,405.99,US Dollar,ACH,0
2022/09/01 05:46,248975,80E293BA0,248975,80E293BA0,214.28,US Dollar,214.28,US Dollar,Reinvestment,0
2022/09/01 09:24,212789,804AA32A0,112637,805347F50,50384.08,Rupee,50384.08,Rupee,Cheque,0
2022/09/05 07:57,13078,80504BA00,13659,80597A820,4549143.9,Rupee,4549143.9,Rupee,ACH,0
2022/09/05 10:55,6,804A8E620,212789,804F454D0,5461.56,Rupee,5461.56,Rupee,Credit Card,0
2022/09/02 02:19,70,1004286A8,26624,8060A9C50,81.78,Euro,81.78,Euro,Credit Card,0
2022/09/06 16:27,218438,80E39D7D0,242295,8139A8E90,8996.17,US Dollar,8996.17,US Dollar,Cheque,0
2022/09/08 12:41,2591,80F244400,2591,80F244400,11478.6,US Dollar,9795.84,Euro,ACH,0
2022/09/02 02:13,70,100428660,11296,8022ED550,2025.2,US Dollar,2025.2,US Dollar,Cheque,0
2022/09/01 05:59,18511,804E29D50,11030,804E818A0,195.09,US Dollar,195.09,US Dollar,Cheque,0
2022/09/07 05:11,1124,80115C670,122405,80900F1E0,307.52,UK Pound,307.52,UK Pound,Cheque,0
2022/09/02 03:52,354813,814082F50,2467,814080D10,243.7,Euro,243.7,Euro,Cheque,0
2022/09/02 00:17,24922,809599A60,125633,809A56C30,125.79,Canadian Dollar,125.79,Canadian Dollar,Credit Card,0
2022/09/09 20:58,116,80E252040,116,80EB55CB0,744.09,Swiss Franc,744.09,Swiss Franc,Cheque,0
2022/09/01 00:00,3489,8020D14E0,3489,8020D14E0,17.4,Euro,17.4,Euro,Reinvestment,0
2022/09/06 15:33,13083,801828FA0,12004,80274C520,9.88,Euro,9.88,Euro,Cash,0
2022/09/09 01:01,142950,8101BE900,45563,811491ED0,3531.0,Shekel,3531.0,Shekel,Credit Card,0
2022/09/01 09:05,2843,807D1A7D0,1,809354980,6976.76,US Dollar,6976.76,US Dollar,Credit Card,0
2022/09/05 17:48,20,8039397E0,112078,811441E40,34.59,Yuan,34.59,Yuan,Cash,0
2022/09/02 06:07,11,80027C890,3514,8081C2470,2784.29,Euro,2784.29,Euro,Credit Card,0
2022/09/05 11:55,17649,807242DF0,211164,80C286FB0,87417.98,Euro,87417.98,Euro,Cheque,0
2022/09/02 05:03,1729,80194BDF0,3144,801BB5B70,5139.04,US Dollar,5139.04,US Dollar,Cheque,0
2022/09/01 00:11,3229,80A401CA0,3229,80A401CA0,8.48,US Dollar,8.48,US Dollar,Reinvestment,0
2022/09/01 15:12,239692,80F53A850,39668,80FB66130,73.35,Swiss Franc,73.35,Swiss Franc,Credit Card,0
2022/09/07 16:21,11657,800EE0F20,3123,8025302C0,989.61,Euro,989.61,Euro,Cheque,0
2022/09/05 04:03,5,808860770,7,808C9E770,36024.74,UK Pound,36024.74,UK Pound,Cash,0
2022/09/09 01:51,1362,804D27BE0,115159,806A3FEE0,17252.77,US Dollar,17252.77,US Dollar,Cheque,0
2022/09/09 02:32,1729,800412AB0,225263,80D5B1970,29495.13,US Dollar,29495.13,US Dollar,Cheque,0
2022/09/01 00:21,14381,8055F9330,14381,8055F9330,274.38,Rupee,274.38,Rupee,Reinvestment,0
2022/09/01 02:29,44565,8109DC910,44565,8109DC910,46.44,Shekel,46.44,Shekel,Reinvestment,0
2022/09/06 11:12,2915,800AE2B60,1024,8042609E0,1355.33,Euro,1355.33,Euro,ACH,0
2022/09/01 13:35,240774,80F372EA0,140304,80F4016D0,4.47,Swiss Franc,4.47,Swiss Franc,Credit Card,0
2022/09/08 23:36,239692,80E8FEAD0,38478,80EAB5AB0,765.11,Swiss Franc,765.11,Swiss Franc,Credit Card,0
2022/09/01 01:12,16927,8066A18C0,16787,806D8C0C0,11091.42,Ruble,11091.42,Ruble,Cheque,0
2022/09/01 15:01,118,8000C8700,116,80E62C640,253.62,Swiss Franc,253.62,Swiss Franc,Cash,0
2022/09/01 06:30,1490,800D81F60,6625,8080873E0,777.4,Euro,777.4,Euro,Credit Card,0
2022/09/07 14:36,1,80030A730,11904,801A3D230,138.21,US Dollar,138.21,US Dollar,Credit Card,0
2022/09/09 06:48,336151,812D6AA70,336151,812D6AA70,14954.27,Saudi Riyal,3986.64,US Dollar,ACH,0
2022/09/06 03:08,32738,80E49F9C0,224449,80E7818C0,22.49,US Dollar,22.49,US Dollar,Cheque,0
2022/09/08 13:38,18200,80F3C0E50,29944,813EB0E70,1283860.85,Yuan,1283860.85,Yuan,Cheque,0
2022/09/01 05:08,3,804DAE4F0,3,804DAE4F0,1588563.34,Rupee,1588563.34,Rupee,Reinvestment,0
2022/09/01 09:37,32264,8034F73B0,32264,8034F73B0,24380.02,US Dollar,24380.02,US Dollar,Reinvestment,0
2022/09/01 04:02,214,80C6669F0,214,80C6669F0,416.88,Mexican Peso,416.88,Mexican Peso,Reinvestment,0
2022/09/05 18:08,908,800623790,11405,8022DF120,856262.05,US Dollar,856262.05,US Dollar,Cheque,0
2022/09/01 19:39,21258,80084A300,11974,80B7DEEE0,11483.79,US Dollar,11483.79,US Dollar,Cheque,0
2022/09/07 20:37,210261,8040860A0,24,8046C0B50,59435380.53,Yen,59435380.53,Yen,Cheque,0
2022/09/08 20:22,3,804A25C40,12,804CB9AC0,12961.7,Rupee,12961.7,Rupee,Wire,0
2022/09/07 18:03,4766,8059FE280,218438,8071CBAB0,983.07,US Dollar,983.07,US Dollar,Cheque,0
2022/09/01 12:00,18097,803212260,795,810F94740,857.49,US Dollar,857.49,US Dollar,Credit Card,0
2022/09/05 04:44,5140,808C8DD00,11296,80E75D010,64.35,US Dollar,64.35,US Dollar,Cheque,0
2022/09/09 00:04,129076,80B96B6C0,15750,80D53E030,10.7,Euro,10.7,Euro,Credit Card,0
2022/09/01 04:22,1299,80086AE50,2915,8078893F0,475.41,Euro,475.41,Euro,Cheque,0
2022/09/01 06:55,17729,8081A6B70,22732,80C0A0090,1889.53,US Dollar,1889.53,US Dollar,ACH,0
2022/09/01 13:29,287,806334C80,10,807127230,15162.7,Ruble,15162.7,Ruble,Wire,0
2022/09/02 21:35,225,813D4B241,152416,814543051,0.458057,Bitcoin,0.458057,Bitcoin,Bitcoin,0
2022/09/04 03:52,20727,8091F8960,27217,813B53660,23188.58,Euro,23188.58,Euro,Credit Card,0
2022/09/02 19:31,138101,810400F50,238151,8104957C0,42.02,US Dollar,42.02,US Dollar,ACH,0
2022/09/07 18:46,2952,802CD61D0,1241,8087018B0,4967.14,US Dollar,4967.14,US Dollar,Credit Card,0
2022/09/02 05:09,239453,80E89AD30,242081,80FC9D8A0,3767.68,Swiss Franc,3767.68,Swiss Franc,Cheque,0
2022/09/06 06:54,3698,8053DE690,14077,806730030,390.86,US Dollar,390.86,US Dollar,Cheque,0
2022/09/02 09:11,45887,8115FB9D0,27684,812E90AC0,812.25,Euro,812.25,Euro,Cash,0
2022/09/04 17:09,11474,80553E3B0,214615,80A3F44B0,143.05,US Dollar,143.05,US Dollar,Cheque,0
2022/09/05 08:45,15,803840AD0,10060,804565720,1537271385.71,Yen,1537271385.71,Yen,Cheque,0
2022/09/08 05:31,908,803481CA0,17327,80724FA90,28783.47,US Dollar,28783.47,US Dollar,Credit Card,0
2022/09/09 19:17,3,804A25C40,12,804CB9AC0,37517.4,Rupee,37517.4,Rupee,Cheque,0
2022/09/05 11:59,14663,8020060B0,41215,810E70630,193.3,Euro,193.3,Euro,Cheque,0
2022/09/01 04:42,11296,800CBA120,11296,800CBA120,3671.14,US Dollar,3671.14,US Dollar,Reinvestment,0
2022/09/10 18:39,120292,808DDC240,121987,808E7B560,91.79,UK Pound,91.79,UK Pound,ACH,0
2022/09/06 23:49,17400,8068448E0,8805,80D7D70F0,4440.48,US Dollar,4440.48,US Dollar,Credit Card,0
2022/09/02 21:29,11030,80B45C770,1198,80FD2DB70,1081131.1,Shekel,1081131.1,Shekel,Cash,0
2022/09/04 04:44,12,80070F720,24850,802608100,5.36,Euro,5.36,Euro,Wire,0
2022/09/03 20:51,213,80C16E5F0,131086,80C6E1890,8757.07,Mexican Peso,8757.07,Mexican Peso,Cheque,0
2022/09/08 16:45,8455,803E9CF80,3123,8052A12C0,818.72,Euro,818.72,Euro,Credit Card,0
2022/09/08 18:57,27637,80330A230,2627,804ED4590,1424202.31,US Dollar,1424202.31,US Dollar,Cheque,0
2022/09/05 06:13,128121,811AB1050,237199,81389C110,9.47,US Dollar,9.47,US Dollar,Wire,0
2022/09/05 18:49,222858,8085DC510,124225,81206BD80,1162.32,UK Pound,1162.32,UK Pound,Cheque,0
2022/09/01 00:18,4866,811726CE0,4866,811726CE0,17.27,US Dollar,17.27,US Dollar,Reinvestment,0
2022/09/09 20:26,20861,808317080,213137,80C4967A0,503.93,Euro,503.93,Euro,Credit Card,0
2022/09/06 21:00,5627,80D5893E0,29191,812896390,2659.58,Yuan,2659.58,Yuan,Cheque,0
2022/09/08 21:35,1,802921AF0,1,802921AF0,397.77,Canadian Dollar,301.5,US Dollar,ACH,0
2022/09/06 00:06,287,8073BE460,19560,8075431F0,30420.54,Ruble,30420.54,Ruble,Cheque,0
2022/09/08 05:48,11657,808D0BA30,22806,80B59E820,840.83,Euro,840.83,Euro,Cheque,0
2022/09/09 12:20,112,80E2990D0,39775,80EB2C250,726.72,Swiss Franc,726.72,Swiss Franc,Credit Card,0
2022/09/01 22:30,24922,8096C9350,24922,8096C9350,8951.87,Canadian Dollar,8951.87,Canadian Dollar,Reinvestment,0
2022/09/06 12:34,15085,806D13A20,19,80A7ABBB0,656.7,Australian Dollar,656.7,Australian Dollar,Cheque,0
2022/09/08 01:15,70,100428810,222858,808CCDFE0,465.58,UK Pound,465.58,UK Pound,Cheque,0
2022/09/01 00:06,39733,80CB06060,39733,80CB06060,143302.75,Yuan,143302.75,Yuan,Reinvestment,0
2022/09/04 15:47,126,813794481,255063,8140A0461,0.005297,Bitcoin,0.005297,Bitcoin,Bitcoin,0
2022/09/04 06:50,1522,800A1B820,1665,801B9BE10,2255.57,Euro,2255.57,Euro,Credit Card,0
2022/09/07 02:19,2591,8019AD950,12461,8081959D0,24.35,Euro,24.35,Euro,Credit Card,0
2022/09/07 08:48,3,80006DAC0,18196,8037D9240,4781.65,Yuan,4781.65,Yuan,Cheque,0
2022/09/02 08:33,120292,808427DE0,22575,8086B7950,11423.94,UK Pound,11423.94,UK Pound,ACH,0
2022/09/01 23:35,1,808BD1EF0,17732,8019F8AD0,602.8,US Dollar,602.8,US Dollar,Cheque,0
2022/09/02 22:41,231744,80BEB87E0,34032,80CB3AA60,154050.76,Mexican Peso,154050.76,Mexican Peso,Cash,0
2022/09/04 12:32,1655,80174EA70,12513,80EC24430,233.63,Euro,233.63,Euro,Cheque,0
2022/09/01 10:31,23,80A77AAA0,23,80A77AAA0,2.93,Euro,2.93,Euro,Reinvestment,0
2022/09/01 00:16,20248,80BCE4FB0,20248,80BCE4FB0,680.17,Euro,680.17,Euro,Reinvestment,0
2022/09/07 14:11,12004,801239DB0,6030,802613E50,108.96,Euro,108.96,Euro,Credit Card,0
2022/09/02 01:32,28255,809361700,28255,809361700,96680.89,Yuan,14435.15,US Dollar,ACH,0
2022/09/07 22:10,6803,804995720,215841,8076C1710,12814.27,US Dollar,12814.27,US Dollar,Cheque,0
2022/09/08 01:57,148785,812363970,148016,8129E6790,7164.89,Saudi Riyal,7164.89,Saudi Riyal,Cheque,0
2022/09/09 18:22,18200,8031E06C0,21381,8035C7290,285.2,Yuan,285.2,Yuan,Credit Card,0
2022/09/01 00:25,113530,805F65BD0,113530,805F65BD0,911.77,Rupee,911.77,Rupee,Reinvestment,0
2022/09/02 19:18,4523,8043AA150,19474,813A8ADC0,96.55,US Dollar,96.55,US Dollar,Credit Card,0
2022/09/09 00:09,235509,80DA0F600,110,80CE32D10,1611.97,Brazil Real,1611.97,Brazil Real,Credit Card,0
2022/09/06 15:01,21258,801B63380,21174,8051B1A50,17162.8,US Dollar,17162.8,US Dollar,Cash,0
2022/09/01 00:23,3,80B102C30,3,80B102C30,70.79,Yuan,70.79,Yuan,Reinvestment,0
2022/09/01 20:42,254242,813E365E1,254242,813E365E1,0.029349,Bitcoin,0.029349,Bitcoin,Bitcoin,0
2022/09/05 15:58,70,100428660,15980,80363ADB0,399.55,US Dollar,399.55,US Dollar,Credit Card,0
2022/09/01 15:30,242061,810B287C0,242061,810B287C0,21.69,US Dollar,21.69,US Dollar,Reinvestment,0
2022/09/09 13:17,14,80FD4C4C0,14,80FD72280,2770.97,Shekel,2770.97,Shekel,Cheque,0
2022/09/03 16:19,217,80FD35E70,45701,811544A50,3829.14,Shekel,3829.14,Shekel,Cheque,0
2022/09/10 05:52,11296,800FB0580,22828,801468080,550.87,US Dollar,550.87,US Dollar,Credit Card,0
2022/09/09 09:13,1,800EFE830,33456,80D420FC0,27.59,US Dollar,27.59,US Dollar,Credit Card,0
2022/09/10 13:39,43049,80FE5E460,143493,810167A10,443.08,Shekel,443.08,Shekel,Cash,0
2022/09/07 00:29,2591,802DE6F00,131380,81324BB10,4.06,Euro,4.06,Euro,Credit Card,0
2022/09/01 15:12,220,8006B0F10,795,8019595C0,259667.02,US Dollar,259667.02,US Dollar,Cheque,0
2022/09/06 22:26,210,807F80140,19,80908C8A0,111.99,Canadian Dollar,111.99,Canadian Dollar,Cheque,0
2022/09/08 21:15,117,80DDA22E0,238190,80EDC05B0,28359.33,Swiss Franc,28359.33,Swiss Franc,Cheque,0
2022/09/05 00:29,24515,80899E060,21258,8043B1820,34.77,US Dollar,34.77,US Dollar,Credit Card,0
2022/09/01 05:23,20,8011CC360,20,8011CC360,1465.63,Euro,1465.63,Euro,Reinvestment,0
2022/09/04 00:54,70,100428660,217680,80C0F3540,5817.68,US Dollar,5817.68,US Dollar,Cheque,0
2022/09/05 09:29,21918,8012EF170,5365,80A651880,764.15,Euro,764.15,Euro,Credit Card,0
2022/09/07 12:04,20,8014060F0,2591,80946C9D0,4.05,Euro,4.05,Euro,ACH,0
2022/09/09 12:09,122055,8092F04C0,25170,8099E7340,103736.15,Canadian Dollar,103736.15,Canadian Dollar,Cheque,0
2022/09/01 23:09,228009,80A1CE060,228009,80A1CE060,27.38,Australian Dollar,27.38,Australian Dollar,Reinvestment,0
2022/09/08 23:55,70,100428978,138395,80EE14750,344.89,Swiss Franc,344.89,Swiss Franc,Cheque,0
2022/09/02 16:18,116,80FACDD50,242962,80FACDBC0,1722.83,Swiss Franc,1722.83,Swiss Franc,ACH,0
2022/09/02 22:27,70,100428660,130169,810B24540,1341.91,US Dollar,1341.91,US Dollar,Credit Card,0
2022/09/06 05:07,124,813DD19F1,153827,813FA2A51,0.293714,Bitcoin,0.293714,Bitcoin,Bitcoin,0
2022/09/02 12:32,14325,80D368500,12979,80DADDFB0,290.24,US Dollar,290.24,US Dollar,Cheque,0
2022/09/08 04:41,21258,80081C7B0,10,809316EC0,31.52,US Dollar,31.52,US Dollar,Cash,0
2022/09/10 22:23,70,1004288A0,128590,80AD6D740,6387.1,Australian Dollar,6387.1,Australian Dollar,Cheque,0
2022/09/02 04:42,120292,808386F30,22155,80846CF60,7.6,UK Pound,7.6,UK Pound,Credit Card,0
2022/09/07 00:00,16991,8031C8FC0,3655,807993E40,332.2,Euro,332.2,Euro,Credit Card,0
2022/09/08 03:18,70,1004286A8,27920,804B708E0,689.44,Euro,689.44,Euro,Cash,0
2022/09/03 07:01,13145,8022D1350,18679,810E9B9B0,214.61,US Dollar,214.61,US Dollar,Cheque,0
2022/09/01 06:27,2627,80252C080,2627,80252C080,13308.43,Brazil Real,2356.93,US Dollar,ACH,0
2022/09/01 21:22,4,80623A160,4,80623A160,82067447.45,Ruble,82067447.45,Ruble,Reinvestment,0
2022/09/06 09:39,4,8061A75A0,116781,8073C5A30,7730.45,Ruble,7730.45,Ruble,Cheque,0
2022/09/09 03:19,1729,8005DC690,11813,801106480,53215.44,US Dollar,53215.44,US Dollar,ACH,0
2022/09/02 18:05,214,8090A8200,25113,8095FD920,381.46,Canadian Dollar,381.46,Canadian Dollar,Credit Card,0
2022/09/01 03:54,70,100428978,240018,80F0DDFE0,210.42,Swiss Franc,210.42,Swiss Franc,Cheque,0
2022/09/08 09:45,120046,807EB2E60,25749,80D3AB050,899.47,US Dollar,899.47,US Dollar,Credit Card,0
2022/09/09 15:14,1241,80082C2C0,23537,802394170,180.28,US Dollar,180.28,US Dollar,ACH,0
2022/09/07 00:37,11657,8009D1ED0,227080,814522BC0,1172.75,Euro,1172.75,Euro,Credit Card,0
2022/09/01 13:16,16847,802AFE4E0,17769,805AC6170,11140.58,Euro,11140.58,Euro,Credit Card,0
2022/09/01 00:05,137218,80E22E5C0,112,80E511040,6870.1,Swiss Franc,6870.1,Swiss Franc,Cheque,0
